category	paragraph_1	paragraph_2	len_pargraph_1	is_plagiarism	plagiarism_type	cleaned_paragraph_1	cleaned_paragraph_2
biology	Komunitas yang beragam lebih produktif karena mengandung spesies kunci yang memiliki pengaruh besar terhadap produktivitas dan perbedaan sifat fungsional di antara organisme yang meningkatkan penangkapan jumlah sumber daya... Dampak hilangnya keanekaragaman terhadap proses ekologis mungkin cukup besar untuk menyaingi dampak dari banyak pendorong global perubahan lingkungan lainnya..	Dampak hilangnya keanekaragaman terhadap proses ekologis mungkin cukup besar untuk menyaingi dampak dari banyak pendorong global perubahan lingkungan lainnya..	2	True	partial literal	komunitas agam produktif kandung kunci milik pengaruh produktivitas beda sifat fungsional organisme tingkat tangkap sumber daya dampak hilang proses ekologis saing dampak dorong global ubah lingkung	dampak hilang proses ekologis saing dampak dorong global ubah lingkung
environment	Pada 2023, rencana pemulihan ekonomi hijau ini akan menghasilkan 626.000 pekerjaan dalam perekonomian Jerman.	Bahan bakar kimia telah menjadi bentuk yang umum dari penyimpanan energi, baik dalam pembangkit listrik maupun transportasi, meski sebagian sulit untuk diproduksi kembali dari pembentuknya. Bahan bakar kimia yang umum digunakan adalah batu bara, bensin, solar, gas alam, LPG, propana, butana, etanol, biodiesel, dan hidrogen. Bahan bakar ini dengan segera dapat diubah menjadi energi mekanis dan listrik dengan mesin kalor (turbin dengan boiler atau mesin pembakaran dalam). Generator listrik jenis ini digunakan hampir di setiap pembangkit listrik di seluruh dunia.	1	False	non-plagiarism	2023 rencana pulih hijau hasil 626 000 kerja jerman	bahan bakar kimia bentuk simpan bangkit transportasi sulit produksi bentuk bahan bakar kimia batu bara bensin solar gas alam lpg propana butana etanol biodiesel hidrogen bahan bakar ubah mekanis mesin kalor turbin boiler mesin bakar generator jenis bangkit
chemistry	Asam asetat glasial digunakan dalam kimia analitik untuk menentukan kadar basa lemah seperti amida organik. Asam asetat glasial merupakan basa yang jauh lebih lemah daripada air, sehingga amida berperilaku sebagai basa kuat dalam media ini. Ia kemudian dapat dititrasi menggunakan asam yang sangat kuat, seperti asam perklorat, yang dilarutkan dalam asam asetat glasial.	Asam asetat glasial digunakan dalam kimia analitik untuk menentukan kadar basa lemah seperti amida organik. Asam asetat glasial merupakan basa yang jauh lebih lemah daripada air, sehingga amida berperilaku sebagai basa kuat dalam media ini. Ia kemudian dapat dititrasi menggunakan asam yang sangat kuat, seperti asam perklorat, yang dilarutkan dalam asam asetat glasial.	3	True	literal	glasial kimia analitik kadar basa lemah amida organik glasial basa lemah amida perilaku basa kuat media titrasi kuat klorat larut glasial	glasial kimia analitik kadar basa lemah amida organik glasial basa lemah amida perilaku basa kuat media titrasi kuat klorat larut glasial
environment	Pengaruh awan juga merupakan salah satu sumber yang menimbulkan ketidakpastian terhadap model-model yang dihasilkan saat ini, walaupun sekarang telah ada kemajuan dalam menyelesaikan masalah ini. Saat ini juga terjadi diskusi-diskusi yang masih berlanjut mengenai apakah model-model iklim mengesampingkan efek-efek umpan balik dan tak langsung dari variasi Matahari.	Pengaruh gegana juga membentuk luput eka sendang yang menimbulkan ketidakpastian atas model-model yang dihasilkan saat ini walaupun kini telah sedia pertambahan batin (hati) menyempurnakan masalah ini Saat ini lagi terjadi diskusi-diskusi nan tengah berbuntut  menyambar apakah model-model iklim mengesampingkan efek-efek mangsa balik dan tidak spon-tan berawal diskrepansi Matahari 	2	True	structural change	pengaruh awan salah sumber timbul ketidakpastian model hasil maju selesai diskusi model iklim samping efek umpan langsung variasi matahari	pengaruh gegana bentuk luput eka sendang timbul ketidakpastian model hasil sedia batin hati sempurna diskusi nan buntut sambar model iklim samping efek mangsa spon-tan diskrepansi matahari
history	“Hah peupeus! Siapa yang memecahkan!? Siapa yang melakukan!?” teriak sang presiden. Wajahnya nampak merah padam dengan mata berkilat-kilat, pertanda dia sedang marah besar.	""""""" Hah peupeus ! Siapa nan memecahkan ! ? Siapa nan menyelenggarakan ! ? """" jerit si presiden Wajahnya nampak abang padam bersama bandit berkilat-kilat alamat dia madya makan bawang akbar """	2	True	structural change	hah peupeus pecah teriak sang presiden nampak merah padam mata kilat tanda marah	hah peupeus nan pecah nan selenggara jerit si presiden nampak abang padam bandit kilat alamat madya makan bawang akbar
technology	Sebuah tugu peringatan untuk 36 teknisi yang tewas dalam bencana didirikan di foyer Scottish Opera, Elmbank Street, Glasgow, sebelumnya kantor pusat Institution of Engineers and Shipbuilders in Scotland, yang para anggotanya turut menyumbang untuk pendirian tugu ini. Tugu ini diresmikan pada tanggal 15 April 1914.	Monumen peringatan untuk 36 teknisi yang terbunuh dalam bencana didirikan di Foyer Scottish Opera, Elmbank Street, Glasgow, sebelumnya kepala lembaga insinyur dan pembuatan kapal di Skotlandia, yang anggotanya juga berkontribusi pada pembentukan monumen ini. Tugu ini diresmikan pada 15 April 1914. 	2	True	paraphrase	tugu 36 teknisi tewas bencana foyer scottish opera elmbank street glasgow kantor pusat institution of engineers and shipbuilders in scotland anggota sumbang tugu tugu resmi tanggal 15 april 1914	monumen 36 teknisi bunuh bencana foyer scottish opera elmbank street glasgow kepala lembaga insinyur skotlandia anggota kontribusi bentuk monumen tugu resmi 15 april 1914 
biology	Gen adalah satuan dasar hereditas organisme hidup. Ia mengandung informasi-informasi yang akan menentukan perkembangan fisik dan perilaku organisme.	Misalnya, sifat tinggi terdiri dari beberapa macam gen yang masing-masing berkontribusi terhadap seberapa tinggi seseorang bisa tumbuh. Hal inilah yang menyebabkan tidak ada gen “tinggi” atau gen “pendek” seperti gen untuk orang dengan rambut cokelat atau merah	2	False	non-plagiarism	gen dasar hereditas organisme hidup kandung informasi kembang fisik perilaku organisme	sifat gen kontribusi tumbuh gen gen pendek gen orang rambut cokelat merah
environment	Ahli nuklir menyatakan bahwa menggunakan energi nuklir untuk menghasilkan hidrogen akan menyelesaikan masalah inefisiensi dalam memproduksi hidrogen. Mereka menggaris bawahi kemungkinan menggunakan pembangkit listrik tenaga nuklir pada kapasitas penuh terus menerus dengan tetap menyalurkan energi listrik ke jaringan transmisi listrik setempat pada beban puncak. Hal ini berarti efisiensi lebih besar juga bagi PLTN tersebut. Reaktor generasi keempat dari PLTN memiliki potensi untuk memisahkan hidrogen dari air dengan cara termokimia menggunakan panas nuklir di siklus iodin-sulfur.	Proses pemilahan sampah yang masih memiliki nilai secara materiil untuk digunakan kembali disebut sebagai daur ulang (recyle). Ada beberapa cara daur ulang, pertama adalah mengambil bahan sampahnya untuk diproses lagi atau mengambil energi dari bahan yang bisa dibakar untuk membangkitkan listrik.	4	False	non-plagiarism	ahli nuklir nuklir hasil hidrogen selesai inefisiensi produksi hidrogen gar bangkit tenaga nuklir kapasitas penuh salur jaring transmisi beban puncak efisiensi pltn reaktor generasi pltn milik potensi pisah hidrogen termokimia panas nuklir siklus iodin-sulfur	proses pilah sampah milik nilai materiil daur ulang recyle daur ulang ambil bahan sampah proses ambil bahan bakar bangkit
environment	Menurut beberapa kritikus, pembacaan atmosfer tersebut benar, sedangkan pengukuran atmosfer dari permukaan Bumi tidak dapat dipercaya. Pada bulan Januari 2000, sebuah panel yang ditunjuk oleh National Academy of Sciences untuk membahas masalah ini mengakui bahwa pemanasan permukaan Bumi tidak dapat diragukan lagi	Menurut kira-kira kritikus pelafalan atmosfer a benar sedangkan pengukuran nada dari parasan Bumi tiada becus  dipercaya Pada candra Januari 2000 sebuah panel nan ditunjuk oleh National Academy of Sciences akan mengulas urusan ini mempercayai bahwa pemanasan latar Bumi tidak memperoleh diragukan lagi	2	True	structural change	kritikus baca atmosfer ukur atmosfer muka bumi percaya januari 2000 panel national academy of sciences bahas panas muka bumi ragu	kritikus lafal atmosfer a ukur nada paras bumi tiada becus percaya candra januari 2000 panel nan national academy of sciences ulas urus percaya panas latar bumi ragu
biology	Natural History Museum yang berada di London menyimpan kerangka dan model paus biru, yang merupakan yang pertama di dunia, yang direplikasi di Universitas California, Santa Cruz. Begitu pula American Museum of Natural History di New York City yang memiliki model paus biru di Milstein Family Hall of Ocean Life. Kerangka anak paus biru juga dipasang di New Bedford Whaling Museum di New Bedford, Massachusetts.	Natural  History Museum yang berada di London menyimpan framework  dan model paus blue,  yang merupakan yang first  in  world,  that  direplikasi di Universitas California, Santa  Cruz. So  pula American Museum of Natural History di New  York City yang have  model paus biru in  Milstein  Family.  Hall  of Ocean Life. Framework  anak paus biru juga dipasang di New Bedford  Whaling Museum di New  Bedford, Massachusetts.	3	True	translated	natural history museum london simpan kerangka model direplikasi universitas california santa cruz american museum of natural history new york city milik model milstein family hall of ocean life kerangka anak pasang new bedford whaling museum new bedford massachusetts	natural history museum london simpan framework model blue first in world that direplikasi universitas california santa cruz so american museum of natural history new york city have model in milstein family hall of ocean life framework anak pasang new bedford whaling museum new bedford massachusetts
technology	Biasanya pseudokode digunakan pada analisis karena merupakan representasi paling umum dan sederhana. Namun, pada akhirnya, kebanyakan algoritme diimplementasikan di perangkat keras / lunak tertentu dan efisiensi algoritmik mereka akhirnya diuji menggunakan kode yang sebenarnya	Biasanya pseudocode digunakan dalam analisis karena merupakan representasi yang paling umum dan sederhana. Namun, pada akhirnya, sebagian besar algoritma diimplementasikan pada perangkat keras / perangkat lunak tertentu dan efisiensi algoritmik mereka akhirnya diuji menggunakan kode aktual 	2	True	paraphrase	pseudokode analisis representasi sederhana implementasi perangkat keras lunak efisiensi algoritmik uji kode	pseudocode analisis representasi sederhana algoritma implementasi perangkat keras perangkat lunak efisiensi algoritmik uji kode aktual
chemistry	Unsur-unsur kimia sering ditampilkan dalam tabel periodik yang menampilkan sifat-sifat kimia suatu unsur yang berpola. Unsur-unsur dengan jumlah elektron valensi yang sama dikelompokkan secara vertikel (disebut golongan). Unsur-unsur pada bagian terkanan tabel memiliki kelopak terluarnya terisi penuh, menyebabkan unsur-unsur tersebut cenderung bersifat inert (gas mulia).	Unsur-unsur ilmu pisah sering ditampilkan batin (hati) ruang ajek nan menampilkan sifat-sifat kimia satu unsur yang beraturan Unsur-unsur bersama-sama jumlah partikel valensi nan kembar dikelompokkan ala vertikel ( disebut golongan ) Unsur-unsur atas bagian terkanan bagan menyimpan pelupuk terluarnya terisi ekstensif membangkit unsur-unsur tersebut menjurus bersifat inert ( udara ala ) 	3	True	structural change	unsur kimia tampil tabel periodik tampil sifat kimia unsur pola unsur valensi kelompok vertikel golong unsur tabel milik kelopak isi penuh unsur cenderung sifat inert gas mulia	unsur ilmu pisah tampil batin hati ruang ajek nan tampil sifat kimia unsur atur unsur partikel valensi nan kembar kelompok ala vertikel golong unsur bagan simpan pelupuk isi ekstensif bangkit unsur jurus sifat inert udara ala
history	Pada suatu malam tahun 1921, Hatta hendak nonton opera bersama rekannya di Hamburg, Jerman. Ketiga teman Hatta itu antara lain, Dahlan Abdullah, Dr. Eichele, dan Usman Idris. Sebelum nonton, mereka makan malam dulu di suatu restoran di Hamburg.	Suatu malam tahun 1921, Hatta akan menonton Opera dengan rekannya di Hamburg, Jerman. Tiga teman Hatta, antara lain, Dahlan Abdullah, Dr. Eichele, dan Usman Idris. Sebelum menonton, mereka makan malam di sebuah restoran di Hamburg. 	4	True	paraphrase	malam 1921 hatta nonton opera rekan hamburg jerman teman hatta dahlan abdullah dr eichele usman idris nonton makan malam restoran hamburg	malam 1921 hatta tonton opera rekan hamburg jerman teman hatta dahlan abdullah dr eichele usman idris tonton makan malam restoran hamburg 
biology	"""Asam amino merupakan biomolekul yang mengandung gugus fungsi amina (–NH 2 ) dan karboksil (–COOH) , ditambah rantai samping (gugus """"R"""") yang spesifik untuk tiap jenis asam amino. Molekul ini merupakan monomer yang jika bergabung membentuk peptida (baik oligopeptida maupun polipeptida) serta protein"""	"""Asam amino adalah biomolekul yang mengandung gugus fungsi amina (-nh 2) dan karboksil (-cooH), ditambah rantai samping (""""r group"""") yang spesifik untuk setiap jenis asam amino. Molekul ini adalah monomer yang jika bergabung membentuk peptida (baik oligopeptida dan polipeptida) dan protein """	2	True	paraphrase	amino biomolekul kandung gugus fungsi amina nh 2 karboksil cooh rantai samping gugus r spesifik jenis amino molekul monomer gabung bentuk peptida oligopeptida polipeptida protein	amino biomolekul kandung gugus fungsi amina -nh 2 karboksil -cooh rantai samping r group spesifik jenis amino molekul monomer gabung bentuk peptida oligopeptida polipeptida protein
biology	Ia mencatat bahwa bunga anggrek mempunyai variasi pada strukturnya yang menarik serangga, sedemikian rupanya serbuk sari yang berasal dari bunga akan menempel pada tubuh serangga. Dengan begitu, serangga akan memindahkan serbuk sari dari anggrek jantan ke anggrek betina	Ketika gen akan dibaca oleh sel, maka DNA tersebut akan disalin dulu menjadi molekul yang sangat mirip dengan DNA yang disebut dengan RNA (perbedannya terdapat pada jenis gula pembentuknya). Proses penyalinan DNA menjadi RNA ini disebut dengan transkripsi	2	False	non-plagiarism	catat bunga anggrek variasi struktur tarik serangga serbuk sari bunga tempel serangga serangga pindah serbuk sari anggrek jantan anggrek betina	gen baca sel dna salin molekul dna rna bedan jenis gula bentuk proses salin dna rna transkripsi
technology	Ide ini dipresentasikan untuk pertama kalinya di Universitas Sussex. Hari bersejarah berikutnya adalah tanggal 26 Maret 1976, ketika Ratu Inggris berhasil mengirimkan surat elektronik dari Royal Signals and Radar Establishment di Malvern	Pembangunan kapal ini begitu sulit dan berbahaya. Untuk 15.000 orang yang bekerja di Harland and Wolff pada saat itu, pencegahan keselamatan dirancang sebagus mungkin; banyak pekerjaan berbahaya yang dilakukan tanpa peralatan keselamatan seperti topi atau pelindung tangan pada mesin	2	False	non-plagiarism	ide presentasi kali universitas sussex sejarah tanggal 26 maret 1976 ratu inggris hasil kirim surat elektronik royal signals and radar establishment malvern	bangun sulit bahaya 15 000 orang harland and wolff cegah selamat rancang bagus kerja bahaya alat selamat topi lindung tangan mesin
